cena,path
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2453.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2454.jpg
149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2455.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2456.jpg
499.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2457.jpg
1169.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2458.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2459.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2460.jpg
338.70,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2461.jpg
91.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2462.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2464.jpg
1289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2465.jpg
92.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2466.jpg
114.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2467.jpg
1129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2468.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2469.jpg
1459.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2470.jpg
91.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2471.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2472.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2473.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2474.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2475.jpg
1159.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2476.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2477.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2478.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2479.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2480.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2481.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2482.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2483.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2484.jpg
289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2485.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2486.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2487.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2488.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2489.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2490.jpg
849.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2491.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2492.jpg
1459.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2493.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2494.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2495.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2496.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2497.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2498.jpg
669.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2499.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2500.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2501.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2502.jpg
77.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2503.jpg
96.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2504.jpg
149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2505.jpg
209.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2506.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2507.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2508.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2509.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2510.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2511.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2512.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2513.jpg
1289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2514.jpg
1799.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2515.jpg
729.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2516.jpg
55.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2517.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2518.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2519.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2520.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2521.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2522.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2523.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2524.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2525.jpg
569.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2526.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2527.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2528.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2529.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2530.jpg
1799.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2531.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2532.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2533.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2534.jpg
1029.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2535.jpg
589.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2536.jpg
379.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2537.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2538.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2539.jpg
44.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2540.jpg
323.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2541.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2542.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2543.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2544.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2545.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2546.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2547.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2548.jpg
1759.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2549.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2550.jpg
939.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2551.jpg
105.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2552.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2553.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2554.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2555.jpg
137.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2556.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2557.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2558.jpg
1059.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2559.jpg
1179.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2560.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2561.jpg
679.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2562.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2563.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2564.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2565.jpg
859.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2566.jpg
499.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2567.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2568.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2569.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2570.jpg
1449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2571.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2572.jpg
630.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2573.jpg
529.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2574.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2575.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2576.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2577.jpg
91.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2578.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2579.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2580.jpg
49.90,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2581.jpg
859.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2582.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2583.jpg
94.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2584.jpg
1029.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2585.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2586.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2587.jpg
99.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2588.jpg
729.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2589.jpg
369.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2590.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2591.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2592.jpg
1349.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2593.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2594.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2595.jpg
1009.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2596.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2597.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2598.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2599.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2600.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2601.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2602.jpg
849.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2603.jpg
679.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2604.jpg
183.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2605.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2606.jpg
109.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2608.jpg
1039.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2609.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2610.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2611.jpg
60.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2612.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2613.jpg
489.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2614.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2615.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2616.jpg
669.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2617.jpg
1579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2618.jpg
69.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2619.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2620.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2621.jpg
109.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2622.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2623.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2624.jpg
359.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2625.jpg
310.50,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2626.jpg
55.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2627.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2628.jpg
383.90,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2629.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2630.jpg
869.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2631.jpg
1449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2632.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2633.jpg
179.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2634.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2635.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2636.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2637.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2638.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2639.jpg
1039.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2640.jpg
79.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2641.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2642.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2643.jpg
1039.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2644.jpg
93.73,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2645.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2646.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2647.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2648.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2649.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2650.jpg
519.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2651.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2652.jpg
89.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2653.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2654.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2655.jpg
1259.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2656.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2657.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2658.jpg
1479.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2659.jpg
679.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2660.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2661.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2662.jpg
275.54,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2663.jpg
879.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2664.jpg
579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2665.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2666.jpg
1619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2667.jpg
409.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2668.jpg
87.14,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2669.jpg
679.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2670.jpg
489.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2671.jpg
519.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2672.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2673.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\2674.jpg
